Time,,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,AIC fold,AIC hopf,AIC null,Smax
719,Mean,0.039209318218575,0.39073655394563195,0.13045237647110944,0.06338155932256631,0.999931385883874,6.860373839385837e-05,1.0377732135361428e-08,0.0031970456441634786
719,Upper,0.039875991211389177,0.3987822192708884,0.1419565794544349,0.07317592806215267,0.9999997966316763,0.0002049538145697223,2.3460758514286698e-08,0.0033046276056696968
739,Lower,0.038379260465564495,0.3765320941139408,0.12425678931867921,0.06485143771328743,0.9999990953598008,1.3015700927509289e-08,1.8040256748129036e-09,0.0030718133321009245
739,Mean,0.038998391418000614,0.38431085765196493,0.13411316394309786,0.07433395276003499,0.999999630102746,1.9900160886498454e-07,1.7089564532491967e-07,0.0031619371613928983
739,Upper,0.03959004768602358,0.3912611553426645,0.14453512092163726,0.0838101333721797,0.9999999820938348,5.207838736809973e-07,4.432061130318013e-07,0.0032524145642626547
759,Lower,0.03947491897049589,0.4070779891447869,0.14719854806019755,0.05843353632646063,0.999999975327195,1.026098627592843e-09,2.883758373578011e-10,0.0033317192121364633
759,Mean,0.04021256685152812,0.41597805313905,0.1577415231271419,0.06685219242998545,0.9999999881671168,1.034374193773395e-08,1.4891412964119141e-09,0.003445265434294598
759,Upper,0.04094893541199447,0.42373189833489044,0.16827058915289114,0.07526888161114013,0.999999997945147,2.369498457679699e-08,3.337000701719059e-09,0.0035567716853326737
779,Lower,0.03944774375290383,0.39555880675874217,0.13434756254244193,0.05579443838538147,0.9999720979350865,3.650952109436765e-09,1.3542344835005226e-09,0.0032717821804746547
779,Mean,0.040086019003095705,0.40421779628098586,0.14563637241502717,0.06504279502922335,0.9999906763392948,9.279858654983567e-06,4.3802050360267835e-08,0.0033933613611755033
779,Upper,0.040759598680637714,0.41297044349429035,0.15655837286384272,0.07443864725569954,0.9999999926767655,2.781519771949478e-05,1.238745409176678e-07,0.003514621778349976
799,Lower,0.039320721075722785,0.4290082933364785,0.15745580230417197,0.05555966232474292,0.9999999056609219,2.0682393426565358e-10,4.760023507392291e-12,0.0034469930789120186
799,Mean,0.039954061917541785,0.436637507137495,0.16541610148111918,0.06363796297172274,0.9999999637066942,3.5796081196165725e-08,4.972245383571837e-10,0.0035591988544753156
799,Upper,0.040615080190288026,0.4435083748661569,0.17374007893935262,0.07260952530566861,0.9999999995684764,9.391778559579462e-08,1.4215947732843256e-09,0.003678233782815889
819,Lower,0.039583175183833474,0.4437523912861377,0.14954494662210122,0.04009987981907934,0.9997552030832678,6.178576216880089e-08,1.5127636604056322e-11,0.0034870017624290457
819,Mean,0.04016559811348801,0.4503166448202358,0.15825645246605233,0.04955583112381683,0.9999153227859777,8.46771137537233e-05,1.002687533200201e-10,0.0035860656684706437
819,Upper,0.040812734190733765,0.45722340655393395,0.167133112371745,0.05937902956030259,0.9999999437713116,0.0003119594079779674,2.4406044971730903e-10,0.00368667606886709
839,Lower,0.0401495681321133,0.4580326433065722,0.20329447552680321,0.07569992138287529,0.999997088850222,1.970458086574642e-07,1.5794654546950965e-11,0.003624104724457358
839,Mean,0.04085805019528139,0.46464002354083767,0.21229713133885897,0.08333111081195446,0.9999986947630028,1.3051892133027168e-06,4.778406433082929e-11,0.0037531674868047206
839,Upper,0.04155680888465631,0.47058226235192546,0.22102033641273885,0.0909684966506704,0.9999997850511196,2.879840574315382e-06,8.996662407115199e-11,0.0038749852335348664
859,Lower,0.04113664171315521,0.4818352545036137,0.22636369318809793,0.10638230590306724,0.9999914147282111,2.069133528626836e-07,1.0704464580986279e-11,0.003750771550759303
859,Mean,0.041961542005044095,0.49100911971697464,0.2392385164823062,0.119142058425006,0.9999961072466568,3.892727995506499e-06,2.534778325345299e-11,0.003907024386373142
859,Upper,0.04286195382298096,0.5011225804366554,0.25208389417690097,0.13178038570012496,0.9999993872751987,8.538428169297444e-06,4.576414607533277e-11,0.0040858419257275595
